Date,week_day,hour,state,road_id,km,city,cause_of_accident,type_of_accident,victims_condition,weather_timestamp,road_direction,wheather_condition,road_type,road_delineation,people,deaths,slightly_injured,severely_injured,uninjured,ignored,total_injured,vehicles_involved,latitude,longitude,regional,police_station
08/25/2023,friday,4:00:00 PM,PA,316,62,CASTANHAL,Driver changed the lane illegally,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,0,1,0,1,1,2,-1.297869,-47.93764,SPRF-PA,DEL01-PA
08/30/2023,wednesday,6:30:00 AM,GO,153,"329,1",JARAGUA,Electrical or mechanical flaws,Head-on collision,With injured victims,Day,Increasing,Cloudy,Simple,Straight,5,0,3,1,1,0,4,2,-15.53116,-49.45187,SPRF-GO,DEL02-GO
08/30/2023,wednesday,5:40:00 AM,RS,290,"463,1",ROSARIO DO SUL,Driver was sleeping,Head-on collision,With injured victims,Night,Decreasing,Clear sky,Simple,Not Reported,4,0,2,0,2,0,2,2,-30.23185,-54.74665,SPRF-RS,DEL11-RS
08/13/2023,sunday,12:20:00 PM,BA,420,235,LAJE,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Increasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-13.16762,-39.34167,SPRF-BA,DEL01-BA
08/30/2023,wednesday,7:32:00 AM,ES,101,266,SERRA,Pedestrian was crossing the road outside of the crosswalk,Pedestrian collision,With injured victims,Sunrise,Decreasing,Cloudy,Double,Straight,2,0,2,0,0,0,2,1,-20.1902,-40.26829,SPRF-ES,DEL02-ES
08/30/2023,wednesday,7:14:00 AM,SC,282,"5,5",SAO JOSE,Traffic with a motorcycle (or similar) between lanes,Overturn,With injured victims,Day,Decreasing,Cloudy,Multiple,Straight,1,0,1,0,0,0,1,1,-27.58843,-48.61292,SPRF-SC,DEL01-SC
08/30/2023,wednesday,6:00:00 AM,SP,116,154,SAO JOSE DOS CAMPOS,Driver's lack of reaction,Overturn,With injured victims,Sunrise,Decreasing,Cloudy,Double,Straight,1,0,1,0,0,0,1,1,-23.23904,-45.92062,SPRF-SP,DEL02-SP
08/30/2023,wednesday,8:06:00 AM,RJ,116,172,SAO JOAO DE MERITI,Traffic with a motorcycle (or similar) between lanes,Rear-end collision,With injured victims,Day,Decreasing,Sunny,Double,Straight,3,0,2,0,1,0,2,2,-22.80188,-43.35044,SPRF-RJ,DEL01-RJ
08/30/2023,wednesday,7:15:00 AM,RS,472,"156,9",SANTA ROSA,Disrespecting the intersection,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Curve,4,0,2,0,2,0,2,2,-27.83631,-54.43075,SPRF-RS,DEL10-RS
08/30/2023,wednesday,7:30:00 AM,RN,304,"297,8",MACAIBA,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,2,-5.865341,-35.34069,SPRF-RN,DEL01-RN
08/30/2023,wednesday,7:30:00 AM,SC,101,"233,7",PALHOCA,Incompatible velocity,Collision with object,With injured victims,Day,Increasing,Drizzle,Double,Not Reported,1,0,1,0,0,0,1,1,-27.80376,-48.63826,SPRF-SC,DEL01-SC
08/30/2023,wednesday,8:10:00 AM,RS,472,578,URUGUAIANA,Acessing the road without seeing the presence of other vehicles,Head-on collision,With injured victims,Day,Decreasing,Clear sky,Simple,Straight,2,0,1,0,1,0,1,2,-29.78384,-57.07216,SPRF-RS,DEL13-RS
08/29/2023,tuesday,7:30:00 PM,RJ,40,108,DUQUE DE CAXIAS,Acessing the road without seeing the presence of other vehicles,Side collision (same direction),With injured victims,Night,Increasing,Clear sky,Multiple,Not Reported,3,0,2,0,1,0,2,2,-22.66477,-43.28495,SPRF-RJ,DEL01-RJ
08/30/2023,wednesday,7:14:00 AM,PE,232,"106,7",BEZERROS,Driver failed to keep distance from the vehicle in front,Rear-end collision,Without victims,Day,Decreasing,Clear sky,Double,Not Reported,2,0,0,0,2,0,0,2,-8.274376,-35.80416,SPRF-PE,DEL02-PE
08/27/2023,sunday,1:40:00 AM,PR,476,94,BOCAIUVA DO SUL,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Increasing,Cloudy,Simple,Straight,2,0,1,0,1,0,1,2,-25.21724,-49.11478,SPRF-PR,DEL01-PR
08/30/2023,wednesday,7:15:00 AM,RJ,101,333,RIO DE JANEIRO,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Cloudy,Multiple,Not Reported,1,0,0,1,0,0,1,1,-22.88557,-43.21738,SPRF-RJ,DEL02-RJ
08/30/2023,wednesday,9:11:00 AM,ES,101,"269,8",SERRA,Driver's lack of reaction,Overturn,With injured victims,Day,Increasing,Clear sky,Double,Straight,1,0,0,1,0,0,1,1,-20.2174,-40.26991,SPRF-ES,DEL02-ES
08/30/2023,wednesday,8:25:00 AM,MT,163,"833,7",SINOP,Slippery track,Fall of vehicle occupant,With injured victims,Day,Decreasing,Cloudy,Double,Authorized U-turn,1,0,1,0,0,0,1,1,-12.00483,-55.51713,SPRF-MT,DEL06-MT
08/30/2023,wednesday,8:20:00 AM,RJ,116,191,NOVA IGUACU,Excessive use of the car's tire,Fall of vehicle occupant,With injured victims,Day,Decreasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,1,-22.74421,-43.50982,SPRF-RJ,DEL01-RJ
08/18/2023,friday,6:40:00 PM,RJ,101,402,ITAGUAI,Driver's lack of reaction,Fall of vehicle occupant,With injured victims,Night,Decreasing,Clear sky,Double,Straight,2,0,2,0,0,0,2,1,-22.85924,-43.7901,SPRF-RJ,DEL01-RJ
08/22/2023,tuesday,9:00:00 PM,MS,163,346,RIO BRILHANTE,Driver was in the opposite direction,Head-on collision,With injured victims,Night,Increasing,Clear sky,Simple,Straight,2,0,1,1,0,0,2,2,-21.62576,-54.43038,SPRF-MS,DEL02-MS
08/30/2023,wednesday,12:45:00 AM,BA,418,85,NOVA VICOSA,Driver's lack of reaction,Collision with object,With injured victims,Night,Decreasing,Clear sky,Simple,Straight,1,0,1,0,0,0,1,1,-17.89032,-39.79951,SPRF-BA,DEL09-BA
08-11-2023,friday,1:00:00 PM,MS,60,94,PARAISO DAS AGUAS,Electrical or mechanical flaws,Vehicle fire,Without victims,Day,Decreasing,Clear sky,Simple,Straight,1,0,0,0,1,0,0,1,-19.2438,-53.17401,SPRF-MS,DEL06-MS
08/26/2023,saturday,4:00:00 PM,RS,NA,NA,PALMEIRA DAS MISSOES,Other flaws/problems in the road,Collision with object,Without victims,Day,Not informed,Clear sky,Simple,Not Reported,2,0,0,0,2,0,0,1,-27.86148,-53.37914,SPRF-RS,DEL08-RS
08/30/2023,wednesday,6:20:00 AM,PA,316,249,CACHOEIRA DO PIRIA,Driver's lack of reaction,Collision with object,With injured victims,Sunrise,Increasing,Fog,Simple,Straight,3,0,0,1,0,2,1,1,-1.776153,-46.52331,SPRF-PA,DEL01-PA
08/30/2023,wednesday,10:20:00 AM,MG,40,"628,1",CONSELHEIRO LAFAIETE,Driver changed the lane illegally,Broadside collision,With injured victims,Day,Decreasing,Sunny,Simple,Straight,2,0,1,0,1,0,1,2,-20.64917,-43.80945,SPRF-MG,DEL05-MG
06/19/2023,monday,2:35:00 PM,SC,101,"103,8",PENHA,Disrespecting the intersection,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Double,Authorized U-turn,1,0,0,1,0,0,1,1,-26.78324,-48.68315,SPRF-SC,DEL03-SC
08/30/2023,wednesday,11:00:00 AM,RJ,393,106,SAPUCAIA,Prohibited conversion,Broadside collision,With injured victims,Day,Increasing,Rainy,Simple,Straight,3,0,2,0,1,0,2,2,-21.87764,-42.67026,SPRF-RJ,DEL04-RJ
08/30/2023,wednesday,8:10:00 AM,RJ,40,78,PETROPOLIS,Driver's lack of reaction,Rollover,With injured victims,Day,Increasing,Drizzle,Simple,Not Reported,2,0,1,0,1,0,1,1,-22.48486,-43.22843,SPRF-RJ,DEL06-RJ
08/17/2023,thursday,11:53:00 AM,AM,230,619,HUMAITA,Acessing the road without seeing the presence of other vehicles,Pedestrian collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,0,0,1,1,2,-7.544602,-63.06959,SPRF-AM,N/A
07/30/2023,sunday,6:30:00 PM,GO,153,504,GOIANIA,Prohibited conversion,Broadside collision,With injured victims,Sunset,Decreasing,Clear sky,Double,Straight,2,0,0,1,1,0,1,2,-16.7451,-49.2408,SPRF-GO,DEL01-GO
08/30/2023,wednesday,6:00:00 AM,MS,60,"381,1",CAMPO GRANDE,Driver's lack of reaction,Run-off-road,Without victims,Sunrise,Increasing,Clear sky,Simple,Curve,1,0,0,0,0,1,0,1,-20.6342,-54.75247,SPRF-MS,DEL01-MS
08/30/2023,wednesday,12:20:00 PM,SP,116,227,GUARULHOS,Excessive load/cargo,Collision with object,With injured victims,Day,Decreasing,Clear sky,Multiple,Straight,1,0,1,0,0,0,1,1,-23.49659,-46.55649,SPRF-SP,DEL01-SP
08/30/2023,wednesday,12:00:00 PM,PB,104,"130,8",QUEIMADAS,Irregular access,Side collision (opposite direction),With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,2,-7.290134,-35.8903,SPRF-PB,DEL02-PB
08/30/2023,wednesday,8:20:00 AM,SC,101,"407,4",ARARANGUA,Driver's lack of reaction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Double,Curve,3,0,0,1,2,0,1,1,-28.91972,-49.49041,SPRF-SC,DEL02-SC
07-01-2023,saturday,3:00:00 PM,RS,470,"261,7",SALVADOR DO SUL,Driver was in the opposite direction,Head-on collision,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,6,0,2,3,0,1,5,3,-29.4815,-51.48249,SPRF-RS,DEL06-RS
08/30/2023,wednesday,12:00:00 PM,SC,101,"90,6",BARRA VELHA,Acessing the road without seeing the presence of other vehicles,Head-on collision,With injured victims,Day,Increasing,Sunny,Simple,Straight,2,0,1,0,1,0,1,2,-26.66149,-48.68866,SPRF-SC,DEL03-SC
08/30/2023,wednesday,1:30:00 PM,SP,116,163,JACAREI,Driver's lack of reaction,Fall of vehicle occupant,With injured victims,Day,Decreasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-23.2865,-45.99199,SPRF-SP,DEL02-SP
08/30/2023,wednesday,2:00:00 PM,PE,101,"50,1",ABREU E LIMA,Driver was in the opposite direction,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Double,Straight,3,0,1,0,1,1,1,2,-7.909386,-34.90123,SPRF-PE,DEL01-PE
08/30/2023,wednesday,2:30:00 PM,SC,101,122,ITAJAI,Driver's lack of reaction,Side collision (same direction),With injured victims,Day,Increasing,Clear sky,Multiple,Straight,2,0,0,1,1,0,1,2,-26.92956,-48.705,SPRF-SC,DEL04-SC
08/30/2023,wednesday,1:00:00 PM,MG,50,182,UBERABA,Animals on the road,Animal collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-19.79381,-47.91116,SPRF-MG,DEL13-MG
08/18/2023,friday,9:15:00 PM,MG,356,"268,9",MURIAE,Driver was in the opposite direction,Head-on collision,With dead victims,Night,Decreasing,Clear sky,Simple,Not Reported,2,1,1,0,0,0,1,2,-21.12666,-42.3331,SPRF-MG,DEL07-MG
08/30/2023,wednesday,1:35:00 PM,PR,369,"172,4",ROLANDIA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,1,0,0,2,2,-23.30834,-51.3676,SPRF-PR,DEL07-PR
08/30/2023,wednesday,2:20:00 PM,BA,415,23,ILHEUS,Irregular access,Side collision (same direction),With injured victims,Day,Decreasing,Sunny,Simple,Straight,2,0,1,0,1,0,1,2,-14.79305,-39.17353,SPRF-BA,DEL05-BA
08/30/2023,wednesday,11:25:00 AM,AC,364,139,RIO BRANCO,Driver's lack of reaction,Pedestrian collision,With injured victims,Day,Decreasing,Clear sky,Double,Straight,3,0,1,1,1,0,2,3,-9.953593,-67.8612,SPRF-AC,N/A
08/30/2023,wednesday,2:00:00 PM,ES,259,58,COLATINA,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,1,0,1,0,1,2,-19.51447,-40.66079,SPRF-ES,DEL02-ES
08/30/2023,wednesday,3:00:00 PM,SP,116,142,SAO JOSE DOS CAMPOS,Excessive use of the car's tire,Overturn,With injured victims,Day,Decreasing,Sunny,Double,Straight,2,0,2,0,0,0,2,1,-23.17426,-45.8294,SPRF-SP,DEL02-SP
08/30/2023,wednesday,2:40:00 PM,PE,232,9,JABOATAO DOS GUARARAPES,Driver's lack of reaction,Rear-end collision,Without victims,Day,Increasing,Clear sky,Double,Not Reported,3,0,0,0,3,0,0,3,-8.077644,-34.97864,SPRF-PE,DEL01-PE
08/30/2023,wednesday,10:17:00 AM,TO,226,"44,6",DARCINOPOLIS,Driver's lack of reaction,Rollover,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,1,0,2,0,1,1,-6.741694,-47.77989,SPRF-TO,DEL02-TO
08/27/2023,sunday,1:00:00 PM,MS,463,109,PONTA PORA,Driver's lack of reaction,Run-off-road,With injured victims,Day,Increasing,Clear sky,Double,Straight,3,0,0,1,2,0,1,1,-22.58039,-55.68886,SPRF-MS,DEL04-MS
08/30/2023,wednesday,3:20:00 PM,SC,470,"76,6",INDAIAL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,1,1,0,1,2,-26.93331,-49.28743,SPRF-SC,DEL04-SC
08/30/2023,wednesday,3:50:00 PM,RS,290,"85,8",PORTO ALEGRE,Excessive use of the car's tire,Overturn,With injured victims,Day,Increasing,Sunny,Simple,Not Reported,1,0,1,0,0,0,1,1,-29.96794,-51.10687,SPRF-RS,DEL01-RS
08/30/2023,wednesday,4:00:00 PM,PR,376,2,MANDAGUARI,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Decreasing,Clear sky,Simple,Not Reported,2,0,1,0,1,0,1,2,-23.51422,-51.7002,SPRF-PR,DEL09-PR
08/14/2023,monday,11:00:00 PM,SC,470,"141,5",RIO DO SUL,Driver's lack of reaction,Collision with object,With injured victims,Night,Decreasing,Clear sky,Simple,Not Reported,1,0,0,1,0,0,1,1,-27.22606,-49.66616,SPRF-SC,DEL04-SC
08/17/2023,thursday,6:00:00 AM,MS,463,"38,9",PONTA PORA,Road had lots of sand/wreckage,Run-off-road,With injured victims,Sunrise,Decreasing,Clear sky,Simple,Curve,3,0,1,0,2,0,1,1,-22.30963,-55.14249,SPRF-MS,DEL04-MS
08/30/2023,wednesday,11:00:00 AM,RN,110,46,MOSSORO,Acessing the road without seeing the presence of other vehicles,Overturn,With injured victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,1,0,1,1,2,-5.197977,-37.3184,SPRF-RN,DEL04-RN
08/28/2023,monday,8:40:00 AM,RJ,116,298,PORTO REAL,Rain,Fall of vehicle occupant,With injured victims,Day,Decreasing,Rainy,Simple,Not Reported,1,0,1,0,0,0,1,1,-22.45093,-44.32835,SPRF-RJ,DEL07-RJ
08/30/2023,wednesday,4:12:00 PM,RS,386,34,FREDERICO WESTPHALEN,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,1,0,2,0,1,2,-27.35844,-53.3883,SPRF-RS,DEL08-RS
08/30/2023,wednesday,4:50:00 PM,PE,101,"75,8",RECIFE,Lane change maneuver,Chain reaction crash (pile-up),With injured victims,Day,Decreasing,Clear sky,Double,Straight,4,0,3,0,1,0,3,3,-8.109735,-34.9466,SPRF-PE,DEL01-PE
08-06-2023,sunday,8:30:00 PM,AL,104,9,SAO JOSE DA LAJE,Incompatible velocity,Fall of vehicle occupant,With injured victims,Day,Increasing,Rainy,Simple,Roundabout,2,0,1,1,0,0,2,2,-8.971085,-36.01805,SPRF-AL,DEL01-AL
08/30/2023,wednesday,3:48:00 PM,PR,467,"91,7",CASCAVEL,Incompatible velocity,Fall of vehicle occupant,With injured victims,Day,Decreasing,Sunny,Double,Not Reported,1,0,1,0,0,0,1,1,-24.8515,-53.6035,SPRF-PR,DEL04-PR
08/30/2023,wednesday,4:00:00 PM,RS,116,"427,8",CRISTAL,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Straight,3,0,0,2,1,0,2,2,-30.99035,-52.03836,SPRF-RS,DEL02-RS
08/30/2023,wednesday,5:30:00 PM,MG,40,"723,1",BARBACENA,Driver's lack of reaction,Rollover,With injured victims,Sunset,Increasing,Clear sky,Double,Curve,2,0,2,0,0,0,2,1,-21.29864,-43.62857,SPRF-MG,DEL05-MG
07/27/2023,thursday,7:30:00 PM,MG,116,765,LEOPOLDINA,Disrespecting the intersection,Broadside collision,With injured victims,Sunset,Decreasing,Clear sky,Simple,Intersection,3,0,1,0,1,1,1,3,-21.52094,-42.65139,SPRF-MG,DEL07-MG
08/30/2023,wednesday,1:00:00 PM,BA,116,"19,7",VITORIA DA CONQUISTA,Driver's lack of reaction,Rear-end collision,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,2,0,1,0,0,1,1,2,-14.89181,-40.81886,SPRF-BA,DEL08-BA
08/30/2023,wednesday,3:50:00 PM,PB,230,165,CAMPINA GRANDE,Driver failed to keep distance from the vehicle in front,Rear-end collision,Without victims,Day,Increasing,Clear sky,Simple,Straight,2,0,0,0,2,0,0,2,-7.2051,-35.951,SPRF-PB,DEL02-PB
08/30/2023,wednesday,4:20:00 PM,BA,116,"826,5",VITORIA DA CONQUISTA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Day,Increasing,Clear sky,Simple,Not Reported,2,0,1,0,1,0,1,2,-14.88328,-40.85737,SPRF-BA,DEL08-BA
08/30/2023,wednesday,5:20:00 PM,SC,101,"211,2",PALHOCA,Traffic with a motorcycle (or similar) between lanes,Side collision (same direction),With injured victims,Sunset,Increasing,Cloudy,Double,Straight,1,0,1,0,0,0,1,1,-27.62329,-48.65246,SPRF-SC,DEL01-SC
08/30/2023,wednesday,6:20:00 PM,SC,101,"194,6",BIGUACU,Driver's lack of reaction,Rear-end collision,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,2,0,1,0,1,0,1,2,-27.49815,-48.65661,SPRF-SC,DEL01-SC
08/30/2023,wednesday,6:00:00 PM,PE,104,113,PANELAS,Roads with holes without cement,Fall of vehicle occupant,With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,1,0,0,1,0,0,1,1,-8.643015,-36.0154,SPRF-PE,DEL02-PE
08/30/2023,wednesday,4:45:00 PM,BA,101,"430,5",MARAU,Lane change maneuver,Head-on collision,With dead victims,Sunset,Increasing,Sunny,Simple,Curve,3,1,0,1,0,1,1,2,-14.19064,-39.3158,SPRF-BA,DEL05-BA
08/30/2023,wednesday,6:25:00 PM,TO,153,495,PARAISO DO TOCANTINS,Absence of sinalization,Fall of vehicle occupant,With injured victims,Sunset,Decreasing,Cloudy,Simple,Not Reported,1,0,1,0,0,0,1,1,-10.17093,-48.88102,SPRF-TO,DEL01-TO
08/30/2023,wednesday,5:30:00 PM,PR,277,495,GUARANIACU,Driver's lack of reaction,Side collision (opposite direction),With injured victims,Day,Decreasing,Clear sky,Simple,Curve,3,0,0,1,2,0,1,2,-25.1837,-52.66655,SPRF-PR,DEL04-PR
08/30/2023,wednesday,5:30:00 PM,MS,163,491,CAMPO GRANDE,Driver's lack of reaction,Rear-end collision,Without victims,Sunset,Increasing,Clear sky,Simple,Not Reported,3,0,0,0,3,0,0,2,-20.395,-54.55703,SPRF-MS,DEL01-MS
08/30/2023,wednesday,6:10:00 PM,BA,101,"875,7",TEIXEIRA DE FREITAS,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Simple,Not Reported,2,0,1,0,1,0,1,2,-17.52943,-39.70985,SPRF-BA,DEL09-BA
08/30/2023,wednesday,7:00:00 PM,SP,116,146,SAO JOSE DOS CAMPOS,Driver failed to keep distance from the vehicle in front,Rear-end collision,Without victims,Night,Decreasing,Cloudy,Double,Straight,2,0,0,0,2,0,0,2,-23.19123,-45.86328,SPRF-SP,DEL02-SP
08/30/2023,wednesday,6:30:00 PM,ES,262,"43,7",DOMINGOS MARTINS,Driver's lack of reaction,Rear-end collision,With injured victims,Sunset,Increasing,Cloudy,Simple,Straight,2,0,1,0,1,0,1,2,-20.38778,-40.66838,SPRF-ES,DEL01-ES
08/30/2023,wednesday,6:50:00 PM,DF,251,54,BRASILIA,Driver had a cardiac attack,Run-off-road,With injured victims,Night,Increasing,Clear sky,Simple,Straight,3,0,0,1,1,1,1,2,-15.94811,-47.84524,SPRF-DF,DEL01-DF
08/30/2023,wednesday,6:15:00 PM,MT,163,508,DIAMANTINO,Driver's lack of reaction,Rear-end collision,Without victims,Night,Decreasing,Clear sky,Double,Straight,2,0,0,0,2,0,0,2,-14.60186,-56.24332,SPRF-MT,DEL01-MT
08/30/2023,wednesday,5:40:00 PM,PB,230,"158,9",CAMPINA GRANDE,Disrespecting the intersection,Broadside collision,With injured victims,Day,Decreasing,Cloudy,Simple,Not Reported,2,0,0,1,1,0,1,2,-7.2582,-35.9267,SPRF-PB,DEL02-PB
08/30/2023,wednesday,6:40:00 PM,PR,277,"662,8",MEDIANEIRA,Driver's lack of reaction,Rollover,With injured victims,Night,Increasing,Clear sky,Double,Straight,2,0,1,1,0,0,2,1,-25.25122,-54.00914,SPRF-PR,DEL05-PR
08/30/2023,wednesday,7:15:00 PM,SP,116,216,GUARULHOS,Driver's lack of reaction,Overturn,With injured victims,Night,Decreasing,Clear sky,Multiple,Straight,1,0,1,0,0,0,1,1,-23.45057,-46.46258,SPRF-SP,DEL01-SP
08/30/2023,wednesday,8:07:00 PM,PE,104,61,CARUARU,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Double,Not Reported,3,0,2,0,1,0,2,2,-8.24583,-35.97492,SPRF-PE,DEL02-PE
08/30/2023,wednesday,2:30:00 PM,MA,10,351,ACAILANDIA,Lane change maneuver,Run-off-road,Without victims,Day,Decreasing,Sunny,Simple,Straight,1,0,0,0,1,0,0,1,-4.683117,-47.49306,SPRF-MA,DEL04-MA
08/30/2023,wednesday,7:30:00 PM,RJ,40,120,DUQUE DE CAXIAS,Driver failed to keep distance from the vehicle in front,Rear-end collision,With injured victims,Night,Decreasing,Cloudy,Double,Straight,2,0,1,0,1,0,1,2,-22.77281,-43.28627,SPRF-RJ,DEL01-RJ
07/24/2023,monday,5:30:00 AM,CE,116,35,HORIZONTE,Driver's lack of reaction,Rear-end collision,With dead victims,Sunrise,Decreasing,Clear sky,Double,Not Reported,2,1,0,0,0,1,0,2,-4.052181,-38.50628,SPRF-CE,DEL01-CE
08/30/2023,wednesday,8:20:00 PM,RS,116,264,CANOAS,Driver had a cardiac attack,Collision with object,With injured victims,Night,Increasing,Clear sky,Double,Straight,1,0,1,0,0,0,1,1,-29.91444,-51.17754,SPRF-RS,DEL01-RS
08/30/2023,wednesday,11:50:00 AM,RJ,101,80,CAMPOS DOS GOYTACAZES,Lane change maneuver,Fall of vehicle occupant,With injured victims,Day,Decreasing,Clear sky,Multiple,Straight,1,0,1,0,0,0,1,1,-21.83453,-41.43798,SPRF-RJ,DEL08-RJ
08/30/2023,wednesday,4:55:00 PM,RJ,101,322,NITEROI,Incompatible velocity,Rear-end collision,With injured victims,Day,Decreasing,Cloudy,Simple,Not Reported,2,0,0,1,1,0,1,2,-22.88467,-43.11556,SPRF-RJ,DEL02-RJ
08/30/2023,wednesday,9:15:00 PM,MG,381,"865,5",POUSO ALEGRE,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,2,0,1,0,1,0,1,1,-22.39502,-45.95811,SPRF-MG,DEL16-MG
08/30/2023,wednesday,9:40:00 PM,RJ,116,"67,3",TERESOPOLIS,Incompatible velocity,Side collision (opposite direction),With injured victims,Night,Decreasing,Cloudy,Simple,Curve,3,0,0,1,1,1,1,2,-22.29222,-42.93306,SPRF-RJ,DEL04-RJ
08/30/2023,wednesday,8:40:00 PM,PR,116,104,SAO JOSE DOS PINHAIS,Pedestrian was walking in the road,Pedestrian collision,With injured victims,Night,Increasing,Cloudy,Simple,Not Reported,4,0,3,0,1,0,3,1,-25.56635,-49.16834,SPRF-PR,DEL01-PR
08/30/2023,wednesday,7:40:00 PM,RJ,465,5,SEROPEDICA,Acessing the road without seeing the presence of other vehicles,Broadside collision,With injured victims,Night,Decreasing,Clear sky,Double,Straight,2,0,0,1,1,0,1,2,-22.74767,-43.6992,SPRF-RJ,DEL01-RJ
08/30/2023,wednesday,9:50:00 PM,RS,290,"276,4",CACHOEIRA DO SUL,Lane change maneuver,Head-on collision,With injured victims,Night,Increasing,Clear sky,Simple,Not Reported,3,0,0,2,1,0,2,2,-30.26011,-52.98385,SPRF-RS,DEL02-RS
08/30/2023,wednesday,9:00:00 PM,SC,101,321,PESCARIA BRAVA,Driver had a cardiac attack,Rear-end collision,With injured victims,Night,Increasing,Clear sky,Double,Straight,2,0,0,1,1,0,1,2,-28.42613,-48.90633,SPRF-SC,DEL02-SC
